Date;Time;Location;Operator;Starting point;Route;Type;Aboard;Fatalities;Summary;Loc_Latitude;Loc_Longitude;Start_Latitude;Start_Longitude;Temp_Max;Temp_Min;Precipitation;Wind_Max;Cloud_Cover;Pressure;General_Conditions
1946-05-16;01:00:00;Richmond, Virginia;Viking Air Transport;Richmond ;Richmond - Atlanta;Douglas DC-3;27;27;Engine trouble after takeoff forced the crew to return to Richmond. While the crew was attempting to land a second time, an engine was shut down because it was running rough. The pilot apparently shut down the wrong engine. The plane stalled and crashed to earth, nose first. Inability of the crew to maintain adequate control of the aircraft to effect an emergency single-engine instrument approach under adverse weather conditions.;37,5385087;-77,43428;37,5385087;-77,43428;26,7;18,6;4,5;18,7;100;1008,6;"Rain; Overcast"
1946-05-22;;Oslo, Norway;DNL;Oslo ;Oslo - Stockholm;Junkers JU-52/3m;13;13;Crashed into Oslo Fjord shortly after takeoff.;59,9133301;10,7389701;59,9133301;10,7389701;18,8;9,2;0;10,5;9;1026,1;Clear
1946-01-06;07:40:00;Off Amalfi, Italy;Military - U.S. Army Air Forces;Cairo ;Cairo - Rome;Douglas C-54-DO (DC-4);38;30;A fire of undetermined origin erupted in the cockpit. The crew  was unable to control the smoke and flames, lost control and the aircraft and crashed. Eight aboard parachuted to safety.;40,63367;14,6026095;30,0443879;31,2357257;9,7;4,4;0;25,5;38;1017,3;Partly Cloudy
1946-09-06;13:15:00;Near Abeokuta, Nigeria;Military -Royal Air Force;Kano ;Kano - Ikeja;Douglas C-47 Dakota;18;18;Flying low to avoid poor weather, the aircraft crashed while en route from Kano to Ikeja.;7,161;3,348;11,9939978;8,5219738;27,6;21,6;1,4;12,3;83;1003,5;"Rain; Overcast"
1946-09-06;10:30:00;Taboga Island, Panama;Military - U.S. Army Air Forces;;;Douglas C-54D-DC (DC-4);23;23;Crashed into a summit after flying below the prescribed altitude.;8,7895216;-79,56074;;;28,4;23,1;7,4;7,1;90;987,1;"Rain; Overcast"
1946-06-29;;Off Malaya;Military - Royal Air Force;;;Douglas C-47B;18;18;Disappeared.;-4,9735703;103,7258695;;;28,4;24,3;0,6;14,5;27;1008,5;"Rain; Partly Cloudy"
1946-06-29;;Pau, France;Air France;;;Junkers Ju-52/3m;3;2;The cargo  plane struck power lines and crashed while attempting to take off.;43,2957547;-0,3685668;;;27,2;16,1;0;8,9;66;998,2;Mostly Cloudy
1946-09-07;20:10:00;Holyoke, Massachusetts;Military - U.S. Army Air Forces;;;Boeing B17G;25;25;Struck a slope on Mt. Tom during an approach to land at Westover Field.;42,2071184;-72,6075851;;;27,6;14,9;0;11,5;16;1016,4;Clear
1946-11-07;;Reading, Pennsylvania;Trans Continental and Western Air;Training flight;Training flight;Lockheed L-049 Constellation;6;5;The flight crashed due to an in-flight fire caused by failure of a generator lead-through stud installation in the baggage compartment causing intense heat due to electrical arching, ignition of fuselage insulation and  creation of smoke rendering the crew incapable of controlling the aircraft. The plane crashed into powerlines and trees and burst into flames. The accident led to a 30-day grounding of all L-049s. The plane was named Star of Lisbon. Training flight.;40,335345;-75,9279495;34,650878;-86,9490015;14,7;4,8;1,5;11,1;76;1006,9;"Rain; Mostly Cloudy"
1946-07-13;;Tsinan, China;Central Air Transport;;;Curtiss C-46;49;13;The aircraft crashed 1 mile from the airfiend shortly after takeoff due to engine failure.;36,6519754;117,1138479;;;32;25,4;0,3;15,7;14;984,6;"Rain; Clear"
1946-07-17;;Cuenca, Ecuador;ANDESA;Guayaquil ;Guayaquil - Cuenca;Curtiss C-46D-10-CU;30;30;Overshot the runway. The pilot was unable to regain altitude and the plane crashed into a hill and burst into flames.;-2,8974072;-79,0041726;-2,2895167;-80,0983887;12,5;7,9;8,4;7,6;93;757;"Rain; Overcast"
1946-07-18;21:10:00;Goodland, Kansas;Military - U.S. Army Air Corps;Topeka ;Topeka - Denver;Douglas C-47;13;13;Crashed into a field during a thunder and lightning storm.;39,350833;-101,710172;39,049011;-95,677556;38,6;24,1;1,4;25,8;28;891,4;"Rain; Partly Cloudy"
1946-07-20;12:15:00;Off the Panama coast;Military -  (2) U.S. Army Air Forces;;;Boeing B-17G / Boeing B-17G;20;20;The two aircraft collided in midair, 20 miles north of the Panamanian island of Coiba while searching for a missing plane. Ten died aboard each aircraft.;30,1837942;-85,6578619;;;28,2;24,6;6;16,7;67;1016,2;"Rain; Mostly Cloudy"
1946-07-25;;Bassein, Burma;Military -Royal Air Force;;;Douglas C-47 Dakota;22;22;Crashed into a swamp soon after taking off after suffering structural failure of the left wing in adverse weather conditions.;16,783333;94,733333;;;28,7;24,5;5,7;19,5;100;1005,4;"Rain; Overcast"
1946-07-08;;Oslo, Norway;British European Airways;Northolt ;Northolt - Oslo;Douglas C-47A-10-DK;16;3;Flew into trees on Mistberget mountain at 2,000ft. while on approach to Oslo. Pilot error. Descended too early.  Inexperience in radio range flying and inadequate equipment.;59,9133301;10,7389701;51,5484582;-0,3695247;21,1;12,4;0;10,2;21;1022,2;Partly Cloudy
1946-09-08;;Lakehurst, New Jersey;AtlantiCentral Airlines;AtlantiCity ;AtlantiCity - Newark;Lockheed 18-56 Lodestar;6;4;Crashed and burned while attempting to glide in for an emergency landing at Lakhurst Field.;40,014561;-74,3112574;13,581921;-38,320312;28,6;20,8;0;11;20;1018,8;Partly Cloudy
1946-08-14;;Malta-Luqa, Malta;BOAC;;;Douglas C-47A;5;1;The port engine and, later, the starboard engine failed as the result of fuel starvation. Circumstantial evidence suggests strongly that this was caused by the inadvertent selection of the auxiliary fuel tanks which at that time contained only a small amount of fuel.;35,8498338;14,4968028;;;28,3;26,2;0;11,5;1;1007,3;Clear
1946-08-20;;Rouen, France;British Overseas Airways;;;Avro 691 Lancastrian 1;9;8;Descended through clouds and crashed. Premature descent by the crew without establishing their position.  Training flight.;49,4404591;1,0939658;;;16,1;11,8;3,5;26,3;67;1011,3;"Rain; Mostly Cloudy"
1946-08-21;04:19:00;Moline, Illinois;Trans Luxury Airlines;Teterboro ;Teterboro - Chicago - San Francisco;Douglas C-47-DL;25;2;While the aircraft was flying near Moline, the No. 1 engine failed. The prop was feathered and a descent initiated for an emergency landing.The aircraft overshot the landing and a  go-around was executed. A left turn was made with the gear and flaps extended. The left wing touched the ground and the aircraft cartwheeled. The engine failure was caused by a No. 5 cylinder fracture.;41,5058344;-90,5136642;40,8598219;-74,0593075;24,7;16,4;1,3;11,3;55;999,6;"Rain; Mostly Cloudy"
1946-08-24;;Cairo, Egypt;Misrair;;;Avro Anson;9;6;Crashed and caught fire.;30,0443879;31,2357257;;;37,9;21,1;0;19,4;0;1005,9;Clear
1946-03-09;;Holtug, Denmark;Air France;Copenhagen ;Copenhagen - Paris;Douglas DC-3 (C-53D-DO);22;22;Shortly after takeoff, the aircraft crashed into a field 40 miles south of Copenhagen, exploding and bursting into flames.;55,3410225;12,4062467;55,6867243;12,5700724;0,4;-1,4;0;26,9;80;1012,8;Overcast
1946-04-09;09:15:00;Le Bourget, France;Air France;Paris ;Paris - Croydon;Douglas DC-3;26;20;Lost altitude after losing an engine on takeoff  and crashed into a factory yard.;48,9351403;2,4258354;48,8588897;2,320041;12,4;6,4;0,5;16,9;86;1016,9;"Rain; Overcast"
1946-05-09;02:00:00;Elko, Nevada;Trans-Luxury Airlines;New York City ;New York City - San Francisco;Douglas DC-3 (C-47-A5-DL);22;21;The aircraft lost contact with the ground in fog and crashed into a hillside while attempting to land at Elko Airport. A two-year-old boy was the only survivor.;41,1958128;-115,3272864;40,7127281;-74,0060152;14,2;4;0,5;15,6;80;828,9;"Rain; Overcast"
1946-06-09;;Bathurst, Gambia;British South American Airways;Bathrust, ;Bathrust, - Argentina;Avro 685 York I;24;24;The aircraft crashed shortly after takeoff after a loss of control by  the captain.  Loss of control by the captain for unknown reasons with mishandling of the controls the most likely explanation. The aircraft was named 'Star Leader.';13,45535;-16,575646;43,9753398;-79,489961;27,6;22,9;0;20,9;67;1013,4;Mostly Cloudy
1946-07-09;;Nome, Alaska;Mt. McKinley Airfreight;;;Douglas C-47A;4;4;The cargo plane went off course and struck a fog covered mountain as it circled to land.;64,4975098;-165,4061701;;;20,5;13;0;18,8;24;1008,8;Partly Cloudy
1946-09-15;;Estevan, Saskatchewan, Canada;Military - Royal Canadian Air Force;;;Douglas C-47A Dakota;21;21;The pilot lost control of the aircraft after attempting a go-around maneuver.;49,1428076;-102,991075;;;31,1;18;0;31,7;28;939,6;"Windy; Partly Cloudy"
1946-09-17;01:17:00;Brussels, Belgium;Sabena;Brussels ;Brussels - Croydon;Douglas C-47-DL;7;1;During its climb the plane rolled and crashed into hangers. Loss of airspeed for undetermined reasons.;50,8465573;4,351697;50,8465573;4,351697;17,5;11,1;2,6;16,8;73;1011,8;"Rain; Mostly Cloudy"
1947-01-22;;Puesto Araujo, Colombia;AVIANCA;Bogota ;Bogota - Barrancabermeja;Douglas DC-3 ( C-47-DO);17;17;Crashed in the jungles of the Magdalena river valley.;4,099917;-72,9088133;4,6533817;-74,0836331;30,9;22,1;0,1;17,1;81;983,8;"Rain; Overcast"
1946-09-18;07:42:00;Near Gander, Newfoundland;Sabena;Brussels ;Brussels - Shannon - Gander - New York City;Douglas DC-4-1009;44;27;The aircraft crashed 24 mi SW of the runway at Gander. Improper approach by pilot in poor weather.;48,9592291;-54,6187879;50,8465573;4,351697;9,7;7,1;10,8;26,1;100;999,3;"Heavy Rain; Overcast"
1946-09-19;;Near Tripoli, Libya;Military -Royal Air Force;St. Mawan, England ;St. Mawan, England - Almaza, Egypt;Avro Lancaster;25;25;Crashed after possibly being hit by lightning.;32,896672;13,1777923;22,5081727;113,8829959;28,6;19,5;1,4;14,8;41;1013,2;"Rain; Partly Cloudy"
1946-09-20;;Lochi Mountain, China;China National Aviation Corporation;;;;31;31;Crashed into a 14,000 ft. mountain.;35,000074;104,999927;;;17,8;7,9;7,5;12,1;82;805,6;"Rain; Overcast"
1946-09-25;09:31:00;Near Hong Kong International Airport;Military - Royal Air Force;Hong Kong ;Hong Kong - Singapore;Douglas C-47B-25-DK;19;19;The aircraft departed Hong Kong, Runway 31, climbing to a height of 700-800 feet. At that point the airplane lost control and crashed. The Dakota possibly stalled after encountering turbulence from the foothills.;22,3125986;113,9172999;22,350627;114,1849161;31,6;25,9;0;20,6;98;1000,5;Overcast
1946-09-27;;Rio Doce, Brazil;Panair do Brasil;Belo Horizonte  ;Belo Horizonte  - Rio de Janerio;Douglas DC-3A-228D;25;25;Crashed into a mountainside north of Rio de Janerio.;-20,2447972;-42,8970432;-19,9227318;-43,9450948;27,6;21,1;0,3;10,9;89;971,4;"Fog; Rain; Overcast"
1946-03-10;03:30:00;Stephenville, Newfoundland;American Overseas Airlines;Gander ;Gander - Shannon;Douglas C-54E-5-DO;39;39;Took off from Gander and flew in a straight line into a mountain ridge 71 miles from the airport. The aircraft was named 'Flagship New England.'  It can be concluded that the captain was not alert to the procedure necessary for a safe climb from the runway. The action of the pilot in maintaining the direction of take-off toward higher terrain over which adequate clearance could not be gained.;48,5452022;-58,5871146;48,9592291;-54,6187879;4,8;-4,8;7,7;31,3;95;994,4;"Snow; Rain; Windy; Overcast"
1946-06-10;07:30:00;Off Penang, Malaya;Military -Royal Air Force;;;Avro 685 York 1;21;21;Crashed in the Strait of Malacca while en route.;5,4136363;100,3350219;;;32,7;23,4;0;10,6;26;1008,6;Partly Cloudy
1946-07-10;11:20:00;Apeldoorn, The Netherlands;Military - Royal Netherlands Naval Air Service;;;Fairey Firefly MK1;1;1;The pilot of the single engine fighter made an unauthorized flight to Apeldoorn and began flying low to attract attention. The aircraft lost altitude during a maneuver and crashed into a high school killing 22 on the ground.;52,1795738;5,9300775;;;22,5;10,4;0;16,6;49;1024,3;Partly Cloudy
1946-08-10;04:33:00;Cheyenne, Wyoming;United Air Lines;San Francisco ;San Francisco - Cheyenne - Chicago;Douglas DC-4;41;2;After two landing attempts, the pilot tried to land on a different runway.  The wing struck the ground and the plane skidded 800 ft.  A loss of altitude during a turn preparatory to a final approach while the pilot was manoeuvring in an attempt to land. The aircraft was named 'Mainliner Lake Michigan.';41,139981;-104,820246;37,7932754;-122,3963589;28,5;13,2;0,2;20,2;13;823,9;"Rain; Clear"
1946-10-10;;Near Sefrou, Morocco;Air Ocean;Paris ;Paris - Casablanca;Junkers Ju-52/3m;16;16;Crashed into a mountain while en route.;33,824898;-4,833336;48,8588897;2,320041;25,6;14,1;0;15;25;927,1;Partly Cloudy
1946-10-17;00:57:00;Laramie, Wyoming;National Air Transport Services;Oakland ;Oakland - Chicago;Douglas DC-3;13;13;Crashed during a snowstorm into prairie lands while attempting to land at Laramie.  Weather conditions were deteriorating rapidly and worse than predicted. The action of the pilot in maneuvering the aircraft at a dangerously low altitude under extremely adverse weather conditions in an attempt to land.  A contributing factor was the negligence of the pilot in planning a flight into an area in which adverse weather conditions were forecast without making adequate provisions for a suitable alternate airport.;41,3116442;-105,5917876;37,8044557;-122,271356;6,1;-0,6;3,9;26,6;72;775,4;"Snow; Rain; Mostly Cloudy"
1946-10-17;;Near Chitral, India;Military - Royal Air Force;;;Douglas C-47B;11;11;Struck an 11,000 ft. mountain.;28,5991235;77,1213103;;;34,2;21,6;0;9,9;5;985,9;Clear
1946-10-23;;Gebel Kalamoun, Egypt;Socotra;Paris ;Paris - Cairo;Junkers JU-52/3m;24;1;The plane crashed into a hill after attempting to make a forced landing after running out of fuel.;26,2540493;29,2675469;48,8588897;2,320041;25,4;11,3;0;13,1;0;988;Clear
1946-01-11;;St Leger-la-Montagne, France;CTA LanguedoRoussillon;Paris ;Paris - Toulouse - Casablanca;AAC-1 Toucan;27;23;Crashed into mountains while en route. The pilot descended to lower altitiude to rid the plane of ice.;46,0292761;1,4188089;48,8588897;2,320041;14,1;7,8;0;19,3;88;961,6;Overcast
1946-11-11;03:30:00;Cleveland, Ohio;United Air Lines;Chicago ;Chicago - Cleveland;Douglas DC-3 (C-53D-DO);20;2;Struck power lines and trees and crashed 500 feet short of the runway. The error of the pilot in establishing an approach toward an area not cleared for landing as a result of having mistaken the end markers of Runway 23 for those of Runway 31. A contributing factor was the failure of the pilot to abandon his attempt to land at Cleveland Airport when confronted with weather conditions below the minimums prescribed for that airport.;41,4996574;-81,6936772;41,8755616;-87,6244212;15,3;8,9;14,9;20,6;94;991,4;"Heavy Rain; Overcast"
1946-11-13;03:41:00;Lebec, California;Western Airlines;Palmdale ;Palmdale - Burbank;Douglas C-53D-DO (DC-3);11;11;The aircraft crashed into White Mountain at an elevation of  6,000 feet, in rain and 70 mph winds after being blown off course while on a heading from Palmdale to Newhall. Possible downdraft. The action of the pilot in making an instrument letdown without previously establishing a positive radio fix. This action was aggravated by conditions of severe static, wind in excess of anticipated velocities, preoccupation with an unusual amount of radio conversation, and the inoperative Newhall radio range.;34,8416435;-118,8648189;34,5793131;-118,11711;2,5;0,5;23,5;15,9;100;890,3;"Heavy Rain; Overcast"
1946-11-13;08:18:00;Near Cofre de Perote, Mexico;Empressa Commun. Aéreas de Veracruz;Mexico City ;Mexico City - Veracruz;Douglas DC-3;15;15;Crashed into an 11,000 ft. mountain obscured by clouds.;19,4941853;-97,1478249;19,4326296;-99,1331785;2,7;-1,1;5,9;12,1;97;623,8;"Snow; Rain; Overcast"
1946-11-14;;Amsterdam, Netherlands;KLM Royal Dutch Airlines;London ;London - Amsterdam;Douglas C-47A-90 DL (DC-3);26;26;The flight crashed during a third landing attempt in inclement weather. The pilot, not lined up with the runway, made a sharp left turn. The wing hit the ground and the aircraft exploded in flames.;52,3730796;4,8924534;51,5074456;-0,1277653;7,2;5,3;10,5;14,3;99;1006,7;"Heavy Rain; Overcast"
1946-11-16;23:30:00;North PacifiOcean;Military - U.S. Army Air Forces;Guam ;Guam - Iwo Jima;Douglas C-47;23;23;Made a 360 degree turn and dove into the sea, 15 miles off Iwo Jima .;;;13,4499943;144,7651677;;;;;;;Unknown
1946-11-26;10:30:00;San Jose, Costa Rica;Lineas Aéreas Costarricenses  LACSA;;;Douglas DC-3 (C-47A-90-DL);22;22;Struck Cedrel mountain while making an approach to San Jose.;9,9327707;-84,0796144;;;21,7;16;11,7;5,1;94;884,4;"Heavy Rain; Overcast"
1946-11-30;;El Palomar, Argentina;Fuerza Aérea Argentina;;;Vickers 620 Viking 1;18;5;Following engine failure, the captain lost control and crashed while trying to land.;-34,6225227;-58,595568;;;19,1;14,7;0,5;23,2;62;1015,6;"Rain; Mostly Cloudy"
1946-04-12;;Meshed, Iran;Aeroflot;Meshed ;Meshed - Teheran;Lisunov Li-2;24;24;Crashed shortly after takeoff from Meshed airport.;36,2974945;59,6059232;36,2974945;59,6059232;25,1;9,4;0;12,2;39;901;Partly Cloudy
1946-10-12;;Toledo, Washington;Military - U.S. Marine Corps;Miramar NAS, California ;Miramar NAS, California - Sand Point NB, Seattle;Curtiss-Wright R5C-1;32;32;The crew reported picking up ice before disappearing without a trace while en route. The last reported positon was 30 miles south of Toledo, Washington. Found 11 months later at Mt. Rainer.;46,4401007;-122,8467555;41,0286277;0,9659138;16,8;7,3;0;11,3;69;1019,5;Mostly Cloudy
1946-10-12;13:10:00;Near Osaka, Japan;Military - U.S. Army Air Forces;;;Curtiss-Wright C-46F-CU;24;24;Crashed 3 miles southwest of Itami Air Base shortly after taking off.  Loss of engine power for reasons unknown.;34,6937569;135,5014539;;;24,5;17,5;1,3;9,7;48;1007,2;"Rain; Partly Cloudy"
1946-12-14;;Mt. Banahaur, Philippines;Far Eastern Air Transport;Grace Park AF ;Grace Park AF - Lucena;Douglas DC-3 (C-47-B-1-DK);14;12;Crashed into tree tops on Mt. Banahaur. The pilot and 1 passenger survived.;12,7503486;122,7312101;35,820851;-78,8445539;26,5;25,4;6;26,3;96;1008,3;"Rain; Overcast"
